product_id,product_category,region,current_price,optimized_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result
333089,Industrial,South America,1133.17,1082.43,6495,3934,2243.68,1515.18,-2676.43,Improved
453870,Industrial,South America,885.28,1060.67,2444,892,710.33,161.97,188.37,Unchanged
932836,Automotive,Africa,2365.51,2243.63,7634,933,2001.55,1721.12,-1479.04,Improved
148783,Consumer Goods,Africa,4861.46,5307.7,6420,2013,1176.68,1543.8,2587.22,Unchanged
798225,Automotive,Africa,3939.13,4211.94,8609,1357,2227.72,1537.46,446.76,Unchanged
612224,Automotive,Europe,123.16,147.22,8946,4672,2522.89,1648.27,-4023.94,Unchanged
200838,Energy and Building Technology,North America,358.23,301.2,6463,3823,1685.55,461.36,-1845.71,Improved
647387,Automotive,North America,760.27,694.89,7453,3859,2360.5,40.28,-1705.89,Improved
851909,Industrial,North America,3447.25,3896.54,1334,1889,1655.3,1414.18,827.06,Unchanged
370400,Automotive,North America,600.44,559.94,1041,4018,1520.44,1474.39,-2434.89,Improved
913603,Consumer Goods,North America,4455.82,4049.93,3089,2936,996.78,1043.89,2009.26,Improved
934349,Consumer Goods,North America,3045.73,2534.03,1011,5000,2680.25,1571.14,-1717.36,Improved
870841,Industrial,Asia-Pacific,918.18,736.6,5468,4920,925.98,1424.19,-1613.57,Improved
366007,Consumer Goods,Africa,226.14,218.19,7865,2974,2496.01,920.76,-3198.58,Improved
849698,Automotive,North America,4883.96,5554.09,1377,1381,690.03,1009.07,3854.99,Unchanged
357480,Industrial,Africa,1337.42,1072.42,5206,2249,1742.74,339.4,-1009.72,Improved
312868,Energy and Building Technology,Asia-Pacific,2675.18,3041.95,1036,3517,1765.46,1203.55,72.94,Unchanged
662872,Industrial,North America,2916.48,3154.44,2978,2614,2360.56,299.48,494.4,Unchanged
441557,Energy and Building Technology,North America,2322.05,2035.42,3186,2220,2740.31,1007.27,-1712.16,Improved
777209,Industrial,Africa,4451.1,3713.62,5564,644,933.91,496,2283.71,Improved
607041,Industrial,South America,3439.36,4082.1,8381,4871,242.54,1567.25,2272.31,Unchanged
420587,Energy and Building Technology,Asia-Pacific,1972.59,1699.33,2627,4979,987.8,613.83,97.7,Improved
688855,Automotive,Asia-Pacific,109.5,116.63,3159,139,1677,1489.59,-3049.96,Unchanged
767190,Consumer Goods,South America,409.94,467.59,7584,3574,1606.45,983.38,-2122.24,Unchanged
493673,Automotive,Asia-Pacific,937.83,856.35,9871,4784,524.93,1542.43,-1211.01,Improved
969043,Consumer Goods,Asia-Pacific,1414.12,1398.89,3132,1679,2622.57,786.61,-2010.29,Improved
342060,Industrial,South America,1025.5,1069.06,5661,460,765.04,342.57,-38.55,Unchanged
627581,Automotive,South America,3664.11,4255.17,2415,1235,1109.93,153.85,2991.39,Unchanged
619980,Industrial,Africa,4500.22,3804.33,3386,819,1272.08,185.77,2346.48,Improved
848017,Industrial,Asia-Pacific,761.39,612,7768,3102,1931.22,1819.71,-3138.93,Improved
869831,Automotive,Europe,1371.12,1439.66,1997,2447,316.16,1119.85,3.65,Unchanged
112231,Consumer Goods,North America,3407.08,3087.12,3710,4319,707.11,537.28,1842.73,Improved
481745,Industrial,Europe,1491.57,1342.95,2592,972,673.94,655.68,13.33,Improved
428826,Industrial,South America,4279.75,4554.44,2133,713,1379.92,1117.23,2057.29,Unchanged
417593,Consumer Goods,Africa,1600.82,1463.41,8948,4689,1479.04,1456.96,-1472.59,Improved
422684,Automotive,Africa,2901.68,2339.41,7139,1511,2652.04,314.41,-627.04,Improved
568551,Energy and Building Technology,Asia-Pacific,1306.44,1472.92,6612,763,1772.76,164.31,-464.15,Unchanged
109146,Automotive,Africa,1719.46,1972.85,7726,3273,177.68,1405.4,389.77,Unchanged
114283,Industrial,Asia-Pacific,1293.87,1359.57,6664,4118,1609.97,140.95,-391.35,Unchanged
707435,Energy and Building Technology,Africa,2882.83,2743.9,4697,248,2875.82,770.49,-902.41,Improved
255361,Automotive,North America,4199.35,4531.6,2404,1151,2258.82,1478.22,794.56,Unchanged
549188,Energy and Building Technology,Asia-Pacific,1764.79,2018.72,8246,4054,1067.74,1293.08,-342.1,Unchanged
318815,Automotive,Africa,4675.04,4917.43,9072,250,2182.73,1668.52,1066.18,Unchanged
639425,Energy and Building Technology,Europe,1617.54,1870.19,7850,1704,1722.08,883.7,-735.59,Unchanged
246215,Industrial,North America,750.79,686.3,2731,4730,68.68,76.91,540.71,Improved
234456,Energy and Building Technology,North America,4268.92,4436.82,4701,645,525.12,1744.31,2167.39,Unchanged
874743,Energy and Building Technology,North America,4915.82,5480.93,4834,1161,1351.55,1521.98,2607.4,Unchanged
261989,Energy and Building Technology,North America,4343.91,3596.29,4413,4330,2646.46,242.84,706.99,Improved
738976,Industrial,Africa,4611.99,3778.6,2432,4912,2808.51,1266.15,-296.06,Improved
549311,Energy and Building Technology,Europe,2952.41,3530.22,5172,377,1475.19,120.62,1934.41,Unchanged
576036,Energy and Building Technology,Africa,634.19,529.07,5549,1319,813.44,544.42,-828.79,Improved
434440,Industrial,Europe,4200.45,3447.34,9974,3606,58.26,1716.22,1672.86,Improved
745831,Consumer Goods,South America,2779.57,2984.28,4553,1202,1520.01,1420.47,43.8,Unchanged
626136,Consumer Goods,Africa,3336.5,3075.55,6691,2114,2861.72,1085.38,-871.55,Improved
551251,Energy and Building Technology,Asia-Pacific,1650.67,1638.35,6333,2148,2576.98,90.06,-1028.69,Improved
417157,Automotive,South America,2203.26,1774.65,3326,1469,1834.13,297.82,-357.3,Improved
532779,Energy and Building Technology,Africa,4621.98,3817.57,5568,4319,1156.51,826.49,1834.57,Improved
237705,Energy and Building Technology,North America,4529.61,4218.61,2975,4167,924.87,1501.88,1791.86,Improved
391686,Consumer Goods,Asia-Pacific,3789.32,3350.66,8332,4439,666.64,500.79,2183.23,Improved
706252,Energy and Building Technology,Europe,4706.6,5629.97,5907,600,1766.86,559,3304.11,Unchanged
603650,Industrial,South America,4986.85,5240.96,1301,3463,2010.75,1129.32,2100.89,Unchanged
184102,Consumer Goods,Europe,2710.75,2687.37,4672,374,1044.2,1400.6,242.57,Improved
314371,Industrial,South America,3533.19,3678.72,4482,3459,305.54,130.84,3242.34,Unchanged
217743,Consumer Goods,Africa,3481.09,3475.57,1166,3733,269.49,1760.33,1445.75,Improved
281109,Energy and Building Technology,Asia-Pacific,341.84,303.85,5725,1852,2189.35,1654.79,-3540.29,Improved
592079,Energy and Building Technology,Europe,4591.92,4606.74,8389,1137,959.9,1510.49,2136.35,Unchanged
574584,Energy and Building Technology,Asia-Pacific,4839.09,4621.42,8362,4305,2650.02,1713.19,258.21,Improved
224022,Industrial,North America,1368.87,1110.68,9233,808,603.35,1841.61,-1334.28,Improved
599100,Industrial,Asia-Pacific,1450.54,1624.54,7157,3465,140.1,1026.76,457.68,Unchanged
194222,Automotive,Africa,2127.72,2215.67,8682,1169,2766.47,532.56,-1083.36,Unchanged
479472,Energy and Building Technology,Africa,1588.48,1426.79,1583,1613,2274.78,1073.5,-1921.49,Improved
314762,Consumer Goods,South America,2153.56,1999.16,5632,532,1898.25,89.97,10.94,Improved
784229,Energy and Building Technology,Africa,4481.26,5153.97,8350,3856,806.42,1694.67,2652.88,Unchanged
305022,Automotive,North America,3304.12,3288.88,6770,2138,1071.49,602.81,1614.58,Improved
347989,Industrial,North America,3349.57,3919.76,7041,4181,378.45,1366.55,2174.76,Unchanged
165032,Industrial,Europe,4726.36,5591.28,8686,3276,635.03,189.77,4766.48,Unchanged
513181,Industrial,Africa,4498.12,3996.9,1866,3857,2255.06,394.5,1347.34,Improved
734448,Energy and Building Technology,Africa,1762.53,1519.66,9157,1369,2811.8,1178.04,-2470.18,Improved
301076,Automotive,Africa,1124.11,1161.5,4633,606,1530.58,661.03,-1030.11,Unchanged
866059,Industrial,North America,4137.79,3897.67,4429,1030,1350.5,1963.27,583.9,Improved
882420,Consumer Goods,North America,3249.69,2684.77,2302,1021,1659.04,1661.79,-636.06,Improved
928182,Industrial,Africa,2282.09,2176.53,8005,1185,295.76,981.57,899.2,Improved
832902,Industrial,North America,4575.95,5276.94,2807,136,758.61,244.72,4273.61,Unchanged
548941,Energy and Building Technology,Africa,1553.67,1327.83,2402,1114,2659.8,1964.67,-3296.64,Improved
793991,Automotive,Africa,3684.03,3212.16,5277,3652,2607.88,1285.1,-680.82,Improved
613820,Industrial,Africa,4367.13,3615.44,8570,2155,1548.77,320.34,1746.33,Improved
705154,Industrial,North America,3230.55,3394.37,7185,1131,756.83,922.09,1715.45,Unchanged
756565,Industrial,Asia-Pacific,3558.34,3970.64,7744,2173,2130.08,1155.13,685.43,Unchanged
756440,Consumer Goods,North America,3991.9,3944.07,5754,498,1411.53,936.24,1596.3,Improved
189038,Energy and Building Technology,Asia-Pacific,3788.2,4264.14,2999,597,1864.39,1589.6,810.15,Unchanged
641797,Automotive,Asia-Pacific,2166.07,2156.05,1762,2712,1346.55,1907.81,-1098.31,Improved
709527,Energy and Building Technology,Africa,1939.71,1613.25,5609,536,1564.35,619.99,-571.09,Improved
466679,Consumer Goods,South America,1481.31,1384.49,7510,4180,1707.9,882.27,-1205.68,Improved
305334,Industrial,North America,1063.39,851.15,6202,2430,383.31,29.25,438.59,Improved
592005,Consumer Goods,Africa,2304.45,2092.28,9525,679,1887.74,1747.68,-1543.14,Improved
295468,Industrial,Asia-Pacific,3877.39,4470.7,8279,4230,1617.31,812.76,2040.63,Unchanged
194828,Consumer Goods,Africa,4164.81,4779.38,7433,3748,2242.16,1353.04,1184.18,Unchanged
812270,Energy and Building Technology,South America,4459.1,4700.59,4361,1987,631.82,1594.27,2474.5,Unchanged
781717,Industrial,Europe,2425.5,2819.44,2468,3836,1744.27,1988.75,-913.58,Unchanged
307216,Consumer Goods,Asia-Pacific,2196.18,2548.88,8211,998,1159.41,698.65,690.82,Unchanged
597977,Consumer Goods,North America,1499.05,1467.14,5655,4859,286.94,1521.02,-340.82,Improved
616480,Consumer Goods,South America,3000.09,2602.37,8434,4089,2904.96,1181.1,-1483.69,Improved
342193,Consumer Goods,North America,2659.67,2769.84,9324,1756,1403.73,1139.15,226.96,Unchanged
127695,Industrial,Europe,3115.88,3199.67,6102,442,2177.41,785.9,236.36,Unchanged
599214,Energy and Building Technology,Africa,3831.19,3617.91,7142,3251,1136.56,650.71,1830.64,Improved
588922,Industrial,Europe,3663.84,4380.69,1052,1484,904.4,145.81,3330.48,Unchanged
808888,Industrial,Africa,3792.09,3389.94,6819,1680,2397.95,172.12,819.87,Improved
870739,Consumer Goods,Africa,3419.71,2968.42,8326,3596,103.96,117.2,2747.26,Improved
162755,Industrial,South America,2214.76,2134.35,1833,2217,2103.73,1306.71,-1276.09,Improved
571131,Energy and Building Technology,Asia-Pacific,1357.65,1408.22,2161,4774,2864.09,1217.28,-2673.15,Unchanged
515185,Automotive,North America,1353.32,1171.78,3825,4907,2617.66,442.21,-1888.09,Improved
921542,Consumer Goods,Europe,2184.63,2175.98,1156,1810,2074.23,383.68,-281.93,Improved
128760,Industrial,Asia-Pacific,2053.78,2058.68,2636,4612,2864.59,1172.02,-1977.93,Unchanged
924429,Consumer Goods,North America,1555.71,1424.56,5984,2125,2503.94,1088.49,-2167.87,Improved
818732,Consumer Goods,North America,1500.94,1554.49,9887,908,1718.75,1319.59,-1483.85,Unchanged
834961,Industrial,Europe,2347.36,2449.25,8209,1053,2556.64,443.49,-550.88,Unchanged
291979,Consumer Goods,South America,2219.78,1907.62,1734,4993,2363.62,884.87,-1340.87,Improved
656303,Energy and Building Technology,North America,3226.05,2611.06,3378,3605,2561.97,1799.48,-1750.39,Improved
358718,Automotive,South America,3286.51,3270.3,1703,4388,458.54,1404.88,1406.88,Improved
183229,Industrial,North America,1279.96,1311.28,4695,1392,1679.71,797.29,-1165.72,Unchanged
312252,Industrial,South America,1904.13,1587.2,6629,3900,2871.79,696.18,-1980.77,Improved
734025,Industrial,South America,2183.58,2237.64,4249,1540,191.01,340.66,1705.97,Unchanged
721895,Automotive,North America,2224.85,2004.04,3096,1890,1346.43,1206.4,-548.79,Improved
370044,Energy and Building Technology,South America,1398.1,1296.09,7982,3921,2320.25,1236.92,-2261.08,Improved
788076,Automotive,Europe,3177.16,3349.64,8635,3808,2160.74,1582.27,-393.37,Unchanged
828305,Energy and Building Technology,Europe,3034.76,3618.9,3488,1193,2874.3,1981.84,-1237.24,Unchanged
511850,Industrial,Africa,1555.45,1447.3,7275,582,827.24,155.19,464.87,Improved
853194,Industrial,North America,746.63,859.78,3857,1717,2534.1,1490.73,-3165.05,Unchanged
575068,Automotive,Africa,418.89,443.52,3324,2977,1558.14,1457.99,-2572.61,Unchanged
839050,Energy and Building Technology,Africa,482.67,408.85,9728,989,1030.8,1990.82,-2612.77,Improved
816279,Automotive,Asia-Pacific,481.67,472.05,4745,1859,930.9,1740.51,-2199.36,Improved
402491,Automotive,South America,1155.93,1208.62,9634,1791,923.93,1450.38,-1165.69,Unchanged
311765,Consumer Goods,North America,4968.84,4100.93,5368,559,1450.75,1348.26,1301.92,Improved
393892,Energy and Building Technology,Africa,2779.03,2446.38,6091,1758,1429.28,41.19,975.91,Improved
289567,Consumer Goods,Africa,4529.54,4445.58,9077,3375,631.03,1329.11,2485.44,Improved
878831,Energy and Building Technology,North America,1747.76,1609.8,9457,2988,2187.38,921.2,-1498.78,Improved
945608,Industrial,Europe,2909.75,2555.24,4411,4018,571.61,666.27,1317.36,Improved
580868,Automotive,Africa,152.15,172.6,6025,2498,2937.43,139.84,-2904.67,Unchanged
450715,Consumer Goods,Asia-Pacific,1529.63,1414.64,3245,3340,2329.91,1155.98,-2071.25,Improved
152642,Energy and Building Technology,South America,3062.05,3029.05,5602,255,2913.91,256.34,-141.2,Improved
228915,Consumer Goods,South America,4182.77,4805.46,1769,3280,2990.89,1112.64,701.93,Unchanged
408948,Automotive,Africa,3200.69,3487.84,2172,2126,2784.31,522.61,180.92,Unchanged
745013,Automotive,Africa,4576.2,4878.22,5582,1559,118.82,1935.27,2824.13,Unchanged
574817,Automotive,Asia-Pacific,1285.53,1326.61,2782,2588,76.25,677.7,572.66,Unchanged
811889,Energy and Building Technology,Europe,4043.77,4574.84,7019,3915,1593.33,1953.67,1027.84,Unchanged
359357,Industrial,Asia-Pacific,3899.53,3821.39,5130,4528,209.21,1557.94,2054.24,Improved
424914,Energy and Building Technology,Asia-Pacific,1112.66,1010.24,9186,835,258.21,1671.84,-919.81,Improved
396301,Industrial,Europe,2780.8,3087.63,5017,2294,262.57,61.4,2763.66,Unchanged
824729,Energy and Building Technology,South America,1568.07,1477.64,2942,279,2338.32,1102.21,-1962.89,Improved
815575,Industrial,South America,191.21,228.89,3108,400,624.51,1034.12,-1429.74,Unchanged
155712,Industrial,South America,1887.37,1990.52,6332,3412,1688.26,643.06,-340.8,Unchanged
536870,Energy and Building Technology,Europe,1706.34,1370.61,7775,2654,2251.86,1132.07,-2013.32,Improved
825550,Automotive,Europe,3351.79,3515.75,1519,2941,2234.51,237.22,1044.02,Unchanged
300288,Automotive,South America,3243.15,3195.17,1945,2136,2256.68,371.29,567.2,Improved
757351,Consumer Goods,Europe,2798.53,2423.89,5963,2394,2606.67,1472.41,-1655.19,Improved
100640,Consumer Goods,North America,258.45,267.7,8503,962,1302.21,1009.04,-2043.55,Unchanged
418527,Energy and Building Technology,Africa,1677.01,1556.83,5778,3751,2194.35,100.47,-737.99,Improved
653395,Automotive,Africa,2344.97,2604.63,4010,319,664.18,1392.37,548.08,Unchanged
784308,Consumer Goods,North America,2504.22,2633.33,8099,2655,549.86,1401.52,681.95,Unchanged
347835,Automotive,Africa,4469.31,4025.17,8495,2696,947.42,822.02,2255.73,Improved
371688,Consumer Goods,North America,860.97,977.38,9502,1197,240.22,1614.03,-876.87,Unchanged
354991,Consumer Goods,North America,492.16,428.57,3887,1457,1295.01,646.88,-1513.32,Improved
267067,Energy and Building Technology,Asia-Pacific,4259.27,4861.27,4080,382,1448.24,1824.66,1588.37,Unchanged
481969,Industrial,Asia-Pacific,3178.67,2871.24,9734,526,829.79,1966.66,74.79,Improved
817447,Consumer Goods,South America,3809.36,4256.81,8719,4729,1825.24,1662.09,769.48,Unchanged
156737,Consumer Goods,Europe,4841.11,5513.08,9300,1224,243.07,1335.75,3934.26,Unchanged
776654,Consumer Goods,Asia-Pacific,932.31,955.33,4151,3129,402.41,1151.52,-598.6,Unchanged
334569,Industrial,North America,4755.65,4073.66,5371,1984,456.12,1092.86,2524.68,Improved
301686,Energy and Building Technology,North America,1326.08,1373.41,6702,4241,2581.69,1888.04,-3096.32,Unchanged
659845,Consumer Goods,South America,1664.92,1779.93,3511,2352,405.1,938.99,435.84,Unchanged
367997,Industrial,South America,189.33,193.34,7792,3237,1522.43,634.05,-1963.14,Unchanged
715059,Automotive,Asia-Pacific,3648.42,4133.2,1417,2161,483.35,1749.89,1899.96,Unchanged
581567,Energy and Building Technology,Europe,2964.98,2392.78,9438,4415,1641.14,1397.01,-645.37,Improved
771637,Consumer Goods,Europe,274.23,235.66,7560,1353,1842.29,837.95,-2444.58,Improved
760603,Consumer Goods,Asia-Pacific,1024.48,1076.88,1714,3602,2839.55,32.83,-1795.5,Unchanged
527773,Energy and Building Technology,North America,356.19,294.77,3651,1518,2062.41,1137.51,-2905.15,Improved
633671,Automotive,South America,2606.22,2268.13,3893,3339,2859.68,1539.54,-2131.09,Improved
622958,Consumer Goods,Africa,3816.3,3538.82,1497,1337,987.41,1512.88,1038.53,Improved
372625,Energy and Building Technology,South America,4396.22,4618.28,1021,4062,95.87,225.27,4297.14,Unchanged
982937,Automotive,Europe,3381.4,3987.86,8743,1005,1953.03,134.04,1900.79,Unchanged
787107,Automotive,North America,4980.61,4630.21,9009,251,1747.84,912.45,1969.92,Improved
279988,Consumer Goods,Asia-Pacific,3713.15,3968.71,8995,3483,95.39,980.33,2892.99,Unchanged
661716,Industrial,Africa,4620.93,4526.63,7449,1960,1669.9,593.76,2262.97,Improved
781215,Consumer Goods,Europe,2917.41,2794.02,8727,4853,1344.77,1122.43,326.82,Improved
734768,Automotive,Asia-Pacific,2253.22,2669.25,8045,2136,131.08,1288.05,1250.12,Unchanged
126213,Automotive,Europe,2893.68,2482.81,3399,2198,379.92,1101.03,1001.86,Improved
129602,Automotive,Europe,1652.59,1586.18,9598,2477,2936.61,364.49,-1714.92,Improved
688870,Consumer Goods,North America,1845.22,1535.99,7972,734,1552.61,830,-846.62,Improved
321662,Automotive,Africa,791.49,876.89,8223,3510,1071.94,1044.93,-1239.98,Unchanged
444702,Automotive,North America,4927.93,5595.35,7510,3250,532.27,905.64,4157.44,Unchanged
580089,Consumer Goods,Africa,808.37,811.23,2028,1202,309.05,123.01,379.17,Unchanged
764822,Automotive,Asia-Pacific,1872.26,1862.93,9043,2318,1612.89,1308.8,-1058.76,Improved
755654,Automotive,Asia-Pacific,3560.02,3048.47,2966,615,2287.71,1417.87,-657.11,Improved
628662,Energy and Building Technology,Asia-Pacific,2270.58,1862.99,6148,3394,2409.83,497.35,-1044.19,Improved
714144,Industrial,South America,4071.76,4762.97,1460,3502,1726.42,1716.84,1319.71,Unchanged
968981,Consumer Goods,North America,4011.25,4116.96,5611,391,864.49,1263.18,1989.29,Unchanged
265222,Industrial,South America,3435.98,3791.51,1591,2311,1356.92,565.4,1869.19,Unchanged
106108,Automotive,Asia-Pacific,3264.48,3430.58,1500,2583,150.37,500.4,2779.81,Unchanged
463817,Energy and Building Technology,South America,1978.33,2158.71,2763,324,2719.15,551.02,-1111.46,Unchanged
