product_id,product_category,region,current_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result,production_time,inventory_turnover,order_lead_time,supply_chain_risk
979983,Energy and Building Technology,South America,108.58,9055,1858,2130.95,813.6,-2835.97,Unchanged,3.86,2.05,13.71,Low
203180,Energy and Building Technology,Africa,2989.32,5571,3087,2122.6,1848.93,-982.21,Unchanged,1.28,3.99,29.04,Medium
665636,Industrial,Africa,818.6,1895,4422,1775.28,384.73,-1341.41,Unchanged,6.12,4.87,5.61,Medium
189863,Energy and Building Technology,Asia-Pacific,759.04,4915,1888,1023.07,58.06,-322.09,Unchanged,4.22,2.07,7.5,Low
914014,Industrial,Europe,799.23,8147,1320,2249.32,1808.47,-3258.56,Unchanged,3.25,0.93,17.68,Low
375991,Industrial,Asia-Pacific,1342.22,9474,3875,2685.65,1878.49,-3221.92,Unchanged,1.31,4.57,29.86,Medium
748319,Automotive,Europe,419.57,1589,719,2713.39,1798.88,-4092.7,Unchanged,9.91,2.89,24.78,Medium
304956,Energy and Building Technology,Asia-Pacific,3286.16,3173,3769,391.51,1166.91,1727.74,Improved,8.31,1.14,14.51,High
618055,Automotive,Asia-Pacific,2467.77,7020,2721,1400.55,1321.35,-254.13,Unchanged,5.46,0.68,26.05,Low
188787,Industrial,South America,1132.35,2886,1535,540.77,24.54,567.04,Improved,6.4,1.42,16.87,Medium
617398,Automotive,North America,1849.98,1504,4040,2900.48,1350.67,-2401.17,Unchanged,8.0,2.31,17.17,High
731927,Industrial,South America,788.25,4727,411,1264.85,819.95,-1296.55,Unchanged,9.48,2.79,2.43,Medium
594204,Industrial,Europe,2477.64,4251,4692,2646.29,688.18,-856.83,Unchanged,2.53,3.48,11.68,Medium
223669,Industrial,Asia-Pacific,2867.2,2860,2641,2108.9,416.61,341.69,Improved,7.25,3.44,22.24,Medium
958635,Consumer Goods,North America,2236.45,3069,1903,1645.57,1501.85,-910.97,Unchanged,4.54,1.42,20.14,Low
979048,Industrial,Asia-Pacific,2569.86,5294,2849,655.15,956.11,958.6,Improved,3.72,2.47,2.47,Medium
449372,Energy and Building Technology,Europe,866.53,6990,3285,892.82,1714.34,-1740.63,Unchanged,7.42,4.78,22.92,Low
532667,Automotive,Europe,104.67,8144,4266,1675.81,418.16,-1989.3,Unchanged,3.08,1.39,16.75,High
592353,Industrial,Europe,1247.83,6080,4041,450.41,477.56,319.86,Improved,5.99,2.8,17.98,Low
651530,Industrial,North America,2737.75,9105,2302,1641.88,945.56,150.31,Improved,6.52,3.77,3.48,High
897738,Industrial,Asia-Pacific,2479.6,4082,2091,2906.43,993.7,-1420.53,Unchanged,8.46,3.68,18.95,Low
770621,Automotive,Asia-Pacific,1500.22,4675,2593,746.84,1894.82,-1141.44,Unchanged,9.22,3.61,6.23,Low
915884,Industrial,South America,3686.48,9566,788,1304.2,773.37,1608.91,Improved,4.68,2.49,24.41,High
681411,Automotive,Asia-Pacific,288.6,7138,1133,1609.37,1856.79,-3177.56,Unchanged,3.54,1.39,16.29,Medium
761923,Automotive,Europe,1599.12,3168,4999,825.22,1603.14,-829.24,Unchanged,9.22,1.46,20.98,Medium
282297,Consumer Goods,Asia-Pacific,3063.41,9250,1644,181.86,1839.31,1042.24,Improved,2.02,2.98,25.74,Medium
737635,Energy and Building Technology,Europe,3620.19,5579,2622,1628.81,1604.16,387.22,Improved,9.08,4.9,26.19,High
643258,Automotive,Africa,2727.26,9748,790,2487.28,1611.97,-1371.99,Unchanged,5.89,2.49,7.88,High
495745,Automotive,North America,3184.16,1345,4702,2223.62,770.0,190.54,Improved,6.56,4.43,17.92,Low
568767,Consumer Goods,Africa,4455.5,8640,3320,1531.34,591.95,2332.21,Improved,5.84,1.23,18.47,Low
935870,Automotive,Europe,1696.96,9314,2932,2480.93,1473.16,-2257.13,Unchanged,4.93,4.73,3.99,High
419976,Automotive,North America,4468.66,4870,2830,2262.51,1845.44,360.71,Improved,5.31,4.16,16.05,Medium
772165,Automotive,Europe,1256.53,6968,2534,1200.3,891.61,-835.38,Unchanged,6.14,1.36,3.58,Low
761175,Consumer Goods,Africa,319.09,9811,574,286.13,1219.46,-1186.5,Unchanged,1.96,2.97,10.91,Medium
540285,Consumer Goods,Africa,198.09,8670,2864,2281.08,334.71,-2417.7,Unchanged,8.48,1.62,3.91,High
356659,Industrial,North America,1340.25,1458,664,104.66,1112.97,122.62,Improved,8.77,4.72,22.68,Medium
768215,Energy and Building Technology,North America,1245.4,2483,4909,55.37,1319.47,-129.44,Unchanged,9.5,1.64,15.44,Low
580952,Consumer Goods,North America,4839.47,4824,4914,2611.11,61.76,2166.6,Improved,3.09,4.71,22.63,High
933900,Industrial,South America,2962.85,5019,2949,2688.04,1835.92,-1561.11,Unchanged,9.59,1.26,12.15,Low
480978,Automotive,Asia-Pacific,292.17,6790,2005,2661.38,1286.2,-3655.41,Unchanged,9.93,2.23,29.06,High
420984,Industrial,Asia-Pacific,4795.03,6834,3895,2460.25,1780.81,553.97,Improved,7.82,1.41,14.02,Medium
238463,Automotive,North America,4878.77,7357,4550,698.74,578.97,3601.06,Improved,3.02,3.53,25.94,Low
526377,Energy and Building Technology,South America,3124.13,8972,2667,852.4,230.65,2041.08,Improved,4.21,4.81,15.01,Medium
872898,Consumer Goods,Asia-Pacific,1215.97,8795,1015,2075.94,1871.87,-2731.84,Unchanged,2.06,0.85,1.52,High
668351,Industrial,South America,3801.47,9793,683,432.72,656.87,2711.88,Improved,4.19,1.72,25.76,Medium
570943,Automotive,Asia-Pacific,1912.3,2254,4216,961.22,433.94,517.14,Improved,2.12,0.74,20.58,High
150215,Automotive,Asia-Pacific,2161.9,5553,900,790.29,1162.58,209.03,Improved,2.64,3.72,9.65,Low
294699,Industrial,North America,709.01,6646,2712,1030.57,202.26,-523.82,Unchanged,7.21,4.68,2.95,Medium
716353,Industrial,North America,4479.78,4791,4627,225.69,1613.24,2640.85,Improved,8.49,2.3,5.8,High
289246,Automotive,Africa,1591.02,6187,983,2149.96,951.26,-1510.2,Unchanged,1.74,4.76,9.08,High
827383,Automotive,North America,2163.33,7232,2394,1695.42,1242.44,-774.53,Unchanged,9.79,3.79,1.79,Low
477937,Energy and Building Technology,Asia-Pacific,1510.79,4675,2167,2803.82,394.03,-1687.06,Unchanged,5.31,0.55,26.67,Low
645993,Industrial,North America,117.12,6729,3248,1621.13,139.71,-1643.72,Unchanged,6.74,1.91,25.16,Medium
558174,Automotive,Asia-Pacific,4960.09,2042,493,196.57,1863.19,2900.33,Improved,1.23,4.23,11.65,Medium
820524,Consumer Goods,Europe,444.44,5483,1637,605.54,1998.39,-2159.49,Unchanged,3.04,4.5,2.21,Low
650594,Consumer Goods,Europe,4684.78,7265,1090,2048.97,210.06,2425.75,Improved,9.72,2.98,17.52,Low
825761,Industrial,Africa,1130.9,2720,479,1071.96,468.31,-409.37,Unchanged,3.51,2.26,1.15,Low
175948,Automotive,Europe,4572.33,9316,3540,2138.6,84.74,2348.99,Improved,5.82,3.87,5.67,High
994851,Automotive,North America,2707.15,2175,2292,560.05,316.48,1830.62,Improved,5.75,2.95,28.44,Medium
458544,Energy and Building Technology,Europe,4749.37,4117,4636,1520.34,936.8,2292.23,Improved,8.99,2.03,9.6,Low
759783,Automotive,Europe,1873.73,2779,565,110.7,678.66,1084.37,Improved,5.45,0.63,19.94,High
305877,Industrial,Africa,2078.58,1232,3812,1817.69,402.39,-141.5,Unchanged,6.67,1.29,22.13,High
160573,Industrial,South America,858.06,7002,199,2346.48,83.58,-1572.0,Unchanged,2.12,2.72,2.95,Medium
781558,Industrial,Asia-Pacific,4197.22,9478,1990,1933.75,1201.7,1061.77,Improved,1.92,3.31,27.11,High
249211,Energy and Building Technology,Europe,4324.73,1385,4345,242.82,758.99,3322.92,Improved,8.1,1.98,12.91,Low
982771,Energy and Building Technology,Europe,4470.57,4437,142,1252.63,244.37,2973.57,Improved,5.54,2.62,4.35,Low
808476,Consumer Goods,Asia-Pacific,2760.5,2850,1672,113.18,836.64,1810.68,Improved,9.69,4.32,23.8,Medium
703746,Industrial,Asia-Pacific,1411.78,8794,2079,1402.81,136.33,-127.36,Unchanged,7.2,2.43,15.14,Medium
125943,Automotive,South America,4659.88,9328,1149,2203.51,1345.43,1110.94,Improved,7.53,1.73,15.75,Low
598676,Energy and Building Technology,South America,2193.77,1934,4180,2717.62,1708.22,-2232.07,Unchanged,1.96,2.46,19.77,Low
301159,Consumer Goods,South America,3892.07,4251,1254,2528.17,1574.96,-211.06,Unchanged,1.52,3.85,2.37,Medium
661264,Automotive,Europe,4214.99,8751,2806,2517.87,962.46,734.66,Improved,1.49,3.02,11.13,Medium
334046,Industrial,North America,195.5,7869,4782,2974.47,548.78,-3327.75,Unchanged,3.14,3.69,4.79,Medium
431190,Energy and Building Technology,Asia-Pacific,714.46,4331,2087,2448.06,250.31,-1983.91,Unchanged,5.97,2.98,12.89,Medium
915570,Automotive,North America,3824.3,7132,2496,1602.45,209.15,2012.7,Improved,8.42,2.09,21.15,Medium
886485,Industrial,Asia-Pacific,2923.27,6794,3635,2083.06,1585.54,-745.33,Unchanged,4.36,4.68,12.27,Medium
742513,Energy and Building Technology,Europe,1028.2,6779,1553,300.41,1114.63,-386.84,Unchanged,7.23,0.99,17.58,Medium
572495,Consumer Goods,North America,3533.47,9898,3753,382.89,749.18,2401.4,Improved,2.95,0.7,2.33,High
236240,Energy and Building Technology,South America,1908.99,9923,3352,696.06,171.32,1041.61,Improved,9.85,1.76,15.3,High
750842,Automotive,Asia-Pacific,1457.35,5528,3282,722.45,1841.15,-1106.25,Unchanged,1.23,2.59,26.09,Medium
448095,Consumer Goods,Africa,250.19,7471,4206,107.07,287.98,-144.86,Unchanged,4.24,1.51,26.43,Low
570977,Energy and Building Technology,South America,2673.08,4996,2488,2823.73,776.89,-927.54,Unchanged,3.17,2.9,20.34,Medium
864344,Industrial,South America,138.02,8262,2299,386.97,506.63,-755.58,Unchanged,5.06,0.76,24.86,Medium
441235,Consumer Goods,South America,2185.31,9484,4298,1700.44,243.37,241.5,Improved,1.7,4.31,24.97,Medium
412498,Automotive,South America,3357.67,2211,3714,1702.32,1117.82,537.53,Improved,1.38,2.21,18.89,Low
287259,Industrial,Africa,1298.28,6629,2557,1898.76,1067.48,-1667.96,Unchanged,7.84,0.96,24.41,Medium
319944,Automotive,Africa,851.61,3004,2133,1776.14,1348.4,-2272.93,Unchanged,1.4,3.46,13.89,Medium
366545,Industrial,Africa,2067.85,9658,827,1552.51,250.81,264.53,Improved,9.07,0.62,22.7,Low
793861,Energy and Building Technology,Africa,1203.22,9263,1218,2134.89,515.68,-1447.35,Unchanged,4.54,4.87,22.66,Medium
236943,Consumer Goods,South America,2732.55,9308,4487,1709.55,766.52,256.48,Improved,9.54,0.57,13.64,Medium
303177,Consumer Goods,North America,3550.54,3247,2909,2957.71,680.72,-87.89,Unchanged,9.43,4.91,2.7,Low
978832,Automotive,Europe,2874.27,3799,3043,1105.1,1699.75,69.42,Improved,3.0,2.06,18.91,Low
399193,Automotive,Europe,1921.51,1261,4299,1850.36,576.66,-505.51,Unchanged,8.0,1.97,4.62,Medium
789644,Energy and Building Technology,North America,2150.15,2997,3492,147.87,317.84,1684.44,Improved,3.18,4.82,12.71,Low
997666,Industrial,South America,1735.06,3199,1529,809.15,1448.56,-522.65,Unchanged,9.93,3.95,20.35,Medium
951419,Automotive,Asia-Pacific,892.09,3398,4898,2446.95,819.06,-2373.92,Unchanged,3.43,2.25,18.55,High
912859,Industrial,North America,4931.51,7104,323,747.75,1863.7,2320.06,Improved,4.21,1.2,14.59,Low
191770,Industrial,North America,2367.03,4672,2773,2350.14,1250.15,-1233.26,Unchanged,2.87,1.26,21.54,High
654652,Energy and Building Technology,North America,3817.99,7417,905,2029.66,400.77,1387.56,Improved,1.27,0.57,6.78,Low
432218,Energy and Building Technology,South America,1521.87,7344,4169,1601.08,1650.72,-1729.93,Unchanged,6.65,0.55,18.23,Medium
928470,Energy and Building Technology,Asia-Pacific,2918.5,9963,4933,546.24,336.57,2035.69,Improved,3.58,4.67,21.53,Medium
123386,Industrial,South America,2561.58,1564,2187,1952.68,578.89,30.01,Improved,6.18,4.11,21.33,Medium
914467,Consumer Goods,Africa,3751.28,6583,1452,1960.46,698.17,1092.65,Improved,5.25,4.7,1.08,High
700090,Consumer Goods,South America,3887.0,3705,2656,1286.36,952.09,1648.55,Improved,1.38,4.35,5.07,High
942127,Energy and Building Technology,Asia-Pacific,4784.56,6477,4634,2870.55,1090.88,823.13,Improved,6.63,1.7,19.54,Low
378249,Consumer Goods,South America,2677.3,2675,1884,2589.59,326.68,-238.97,Unchanged,3.85,0.71,18.56,High
495128,Automotive,South America,2008.55,9054,344,1521.29,1851.28,-1364.02,Unchanged,9.15,0.8,14.83,Low
420964,Energy and Building Technology,Africa,4078.46,2046,2737,1290.12,1576.74,1211.6,Improved,2.61,3.23,16.59,Medium
687918,Industrial,Africa,567.62,8417,1492,1110.13,1021.49,-1564.0,Unchanged,2.32,4.54,5.09,Medium
320963,Industrial,North America,2769.67,7974,253,2062.02,302.55,405.1,Improved,8.47,1.61,25.09,Medium
228186,Industrial,Europe,2648.08,5820,492,2094.7,1252.82,-699.44,Unchanged,6.97,0.51,27.7,Low
394269,Automotive,South America,4901.59,2586,631,145.37,1281.62,3474.6,Improved,4.28,3.01,23.98,Medium
562655,Industrial,Africa,1916.59,4575,2106,734.23,901.42,280.94,Improved,9.57,2.8,26.71,High
362094,Energy and Building Technology,South America,3714.87,9268,4278,1973.32,561.02,1180.53,Improved,3.03,0.64,25.37,Low
986528,Automotive,Europe,2520.18,5835,1115,1708.09,53.87,758.22,Improved,7.57,2.33,5.93,High
374034,Consumer Goods,Africa,2001.31,3310,4669,1332.5,1586.12,-917.31,Unchanged,3.79,3.13,28.74,Low
336746,Consumer Goods,North America,1985.94,8938,3034,260.95,606.63,1118.36,Improved,9.51,1.6,14.38,Medium
259002,Automotive,South America,1354.91,7675,2105,690.66,1700.39,-1036.14,Unchanged,4.93,4.55,13.59,High
356666,Consumer Goods,Asia-Pacific,975.88,9295,4986,1645.36,678.44,-1347.92,Unchanged,6.57,1.31,18.87,Low
524340,Consumer Goods,Africa,3086.28,5470,2034,1730.97,1183.77,171.54,Improved,1.45,1.06,20.71,Medium
529820,Consumer Goods,North America,4113.17,7136,4799,386.74,1118.89,2607.54,Improved,4.53,0.51,9.55,Medium
365276,Consumer Goods,Africa,702.98,6035,4824,1226.4,163.4,-686.82,Unchanged,1.87,4.6,11.12,Low
196246,Industrial,South America,1007.6,6072,122,248.85,1976.11,-1217.36,Unchanged,3.07,4.08,25.3,Medium
479375,Industrial,Europe,1436.48,2711,4837,826.34,380.04,230.1,Improved,9.26,1.11,17.11,High
135373,Energy and Building Technology,Asia-Pacific,4116.97,4791,2400,1914.84,286.27,1915.86,Improved,9.31,2.6,9.84,Low
566312,Automotive,South America,4887.02,5653,4280,574.59,973.65,3338.78,Improved,4.25,4.54,29.51,High
654475,Industrial,Asia-Pacific,3457.77,6626,638,2771.53,658.93,27.31,Improved,9.5,3.84,14.36,Low
115510,Industrial,South America,3445.84,4587,990,1687.37,632.53,1125.94,Improved,9.61,3.46,13.49,Medium
114258,Industrial,South America,294.47,1994,4924,2850.98,1193.89,-3750.4,Unchanged,8.79,2.02,10.04,Low
441400,Energy and Building Technology,Asia-Pacific,3667.95,9098,1956,287.7,270.02,3110.23,Improved,5.99,3.06,2.62,Low
159990,Energy and Building Technology,Europe,2350.73,7617,3570,1814.56,257.49,278.68,Improved,9.34,3.2,22.24,Medium
903208,Energy and Building Technology,South America,3895.84,7455,4433,1655.27,1477.91,762.66,Improved,8.62,4.8,4.57,Medium
623380,Industrial,Asia-Pacific,1737.91,9633,613,1934.37,1320.53,-1516.99,Unchanged,6.6,1.63,9.41,Medium
475776,Energy and Building Technology,Europe,4509.84,4548,1521,234.8,538.67,3736.37,Improved,7.6,3.64,22.51,Low
916607,Consumer Goods,South America,4001.26,7316,3087,2552.0,140.2,1309.06,Improved,1.18,1.16,18.56,High
577072,Industrial,Africa,722.93,7151,986,2504.38,782.23,-2563.68,Unchanged,2.44,0.87,15.38,Medium
896256,Automotive,Asia-Pacific,4800.57,5004,1239,1874.06,1253.56,1672.95,Improved,5.11,1.26,1.34,Medium
563898,Consumer Goods,South America,4146.8,9110,475,1373.36,1151.87,1621.57,Improved,5.86,3.07,4.19,High
608936,Consumer Goods,North America,2497.44,2982,4473,696.53,1638.53,162.38,Improved,7.75,2.62,8.04,High
994497,Consumer Goods,South America,2633.28,6903,3219,1880.51,770.81,-18.04,Unchanged,6.36,1.5,22.64,Medium
385776,Automotive,Europe,2565.7,8409,4087,589.5,161.95,1814.25,Improved,5.68,4.46,11.12,Low
910329,Energy and Building Technology,South America,1207.22,3610,340,652.45,1418.6,-863.83,Unchanged,3.01,2.22,17.4,Medium
726742,Energy and Building Technology,Europe,1687.69,1977,3856,655.83,1371.28,-339.42,Unchanged,1.11,3.44,25.96,Medium
657773,Consumer Goods,Africa,4572.83,9632,1925,2379.56,1798.13,395.14,Improved,6.39,1.32,8.87,Low
411709,Automotive,Africa,546.57,6455,4240,1527.84,1525.76,-2507.03,Unchanged,7.83,1.0,12.49,High
588174,Energy and Building Technology,Asia-Pacific,3070.38,8918,1008,624.42,132.46,2313.5,Improved,7.04,2.82,15.9,High
122301,Consumer Goods,Asia-Pacific,3450.42,5709,1213,1645.57,61.93,1742.92,Improved,3.59,4.59,19.26,High
454538,Industrial,South America,3171.89,5512,113,1608.01,310.28,1253.6,Improved,9.19,2.58,7.39,Medium
701027,Industrial,Asia-Pacific,2745.09,9198,4182,1416.49,1115.59,213.01,Improved,5.48,4.92,24.31,Medium
208899,Industrial,North America,3104.13,5248,1168,2428.13,597.28,78.72,Improved,6.6,1.38,27.52,Medium
847314,Consumer Goods,Africa,1616.8,5683,2277,1251.96,694.48,-329.64,Unchanged,3.27,4.97,2.43,High
646860,Industrial,Europe,4380.64,4476,1688,1731.01,331.9,2317.73,Improved,9.4,4.81,26.96,High
649754,Energy and Building Technology,South America,793.29,2135,2465,474.24,251.72,67.33,Improved,1.08,1.52,27.29,High
692466,Automotive,Asia-Pacific,2756.56,9353,2592,1640.78,1297.94,-182.16,Unchanged,9.61,1.45,14.34,Medium
319836,Consumer Goods,Africa,3658.02,4794,1999,1283.3,307.0,2067.72,Improved,2.77,1.76,12.22,Low
694489,Industrial,North America,1158.87,5582,4681,1649.16,393.28,-883.57,Unchanged,4.09,3.9,4.59,Low
133984,Consumer Goods,Africa,174.82,9545,1568,1170.59,861.29,-1857.06,Unchanged,5.02,2.73,12.88,Low
215100,Industrial,South America,861.68,9276,3807,755.13,167.58,-61.03,Unchanged,4.01,2.29,4.13,High
475799,Energy and Building Technology,North America,1414.68,2165,815,2012.34,1803.79,-2401.45,Unchanged,5.4,3.59,20.35,Low
184922,Energy and Building Technology,South America,4875.56,4464,2477,2107.93,576.55,2191.08,Improved,2.86,0.92,6.32,High
249456,Industrial,Europe,1181.96,4339,1294,215.76,584.65,381.55,Improved,2.11,1.22,26.85,Low
217355,Energy and Building Technology,Europe,1528.59,5088,684,174.38,246.1,1108.11,Improved,5.67,3.59,6.75,Low
357905,Consumer Goods,Africa,3164.69,7980,3057,1859.91,693.48,611.3,Improved,1.36,1.83,4.51,Medium
327219,Energy and Building Technology,North America,3484.51,2020,3252,476.65,1789.26,1218.6,Improved,6.03,1.03,19.09,Low
829377,Consumer Goods,North America,4962.17,8879,3347,2229.49,1531.53,1201.15,Improved,9.46,2.23,17.68,Low
933179,Industrial,North America,2454.34,3814,3694,1234.83,571.96,647.55,Improved,4.18,4.45,7.23,Medium
377542,Industrial,North America,3519.95,2826,1010,1679.2,156.35,1684.4,Improved,1.06,1.75,20.43,Low
392379,Industrial,Europe,3862.42,5736,732,1998.13,565.88,1298.41,Improved,5.32,4.89,17.79,High
409626,Consumer Goods,South America,2226.91,8618,3322,663.65,741.63,821.63,Improved,9.74,0.7,19.65,High
442704,Consumer Goods,Africa,2921.13,8951,2103,2761.24,195.74,-35.85,Unchanged,3.39,2.52,16.08,Low
964317,Energy and Building Technology,Africa,2578.03,9909,4247,1246.87,1856.57,-525.41,Unchanged,7.37,2.83,8.19,High
632358,Automotive,North America,523.71,9539,2429,955.55,1470.77,-1902.61,Unchanged,5.0,3.3,12.28,Medium
715616,Automotive,South America,4763.09,8046,1399,2281.84,386.94,2094.31,Improved,4.82,0.73,12.7,Low
207894,Industrial,Africa,4251.96,9324,4177,214.12,22.05,4015.79,Improved,1.62,2.55,28.29,High
143691,Consumer Goods,North America,4705.23,1135,341,2669.06,215.54,1820.63,Improved,5.38,1.67,24.52,Low
336441,Consumer Goods,Asia-Pacific,2805.04,7912,1843,2441.17,424.04,-60.17,Unchanged,2.48,3.53,18.25,Low
725915,Industrial,Africa,3025.37,5427,604,691.32,1265.35,1068.7,Improved,7.43,4.82,11.57,High
249768,Energy and Building Technology,South America,4083.96,4613,1097,1671.67,397.95,2014.34,Improved,4.96,1.35,1.62,High
661011,Industrial,Africa,4472.73,8786,4724,2220.77,227.52,2024.44,Improved,2.91,2.46,15.23,Low
411965,Automotive,South America,1723.92,9404,2437,2107.59,1013.24,-1396.91,Unchanged,8.76,4.65,2.29,Low
798188,Automotive,North America,3794.57,6124,3192,1638.86,1355.74,799.97,Improved,1.32,4.43,24.12,Medium
188213,Industrial,Asia-Pacific,1974.6,8687,4751,1395.4,1038.95,-459.75,Unchanged,6.83,1.74,14.57,Medium
927043,Consumer Goods,Asia-Pacific,4629.81,4005,2824,1184.09,462.49,2983.23,Improved,7.31,0.73,3.08,High
314689,Energy and Building Technology,North America,4772.86,5715,2835,2499.95,799.63,1473.28,Improved,6.5,3.4,2.74,High
519550,Automotive,South America,2221.16,1944,3031,1243.87,1778.46,-801.17,Unchanged,8.26,1.09,17.02,Low
378808,Energy and Building Technology,North America,2663.15,4306,365,1790.35,1211.43,-338.63,Unchanged,9.69,2.79,1.2,Low
538545,Industrial,Asia-Pacific,370.51,1260,1590,183.08,1100.33,-912.9,Unchanged,8.19,3.01,11.63,Medium
